date,store_id,city,area,area_type,income_level,sku_id,category,price,discount_pct,weather,is_weekend,is_holiday,raw_demand,units_sold,inventory_level,lead_time_days,order_placed,order_quantity
2022-02-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BREAD_WH,Bakery,45,0.0,Foggy,0,0,67,67,359,1.0,0,0
2022-04-22,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,0.0,Hot,0,0,23,23,77,1.0,0,0
2022-06-16,DS_PUN_02,Pune,Hadapsar,Residential,Medium,COKE_2L,Beverages,95,0.0,Cloudy,0,0,24,24,45,2.0,0,0
2022-03-16,DS_PUN_01,Pune,Koregaon,Commercial,High,WATER_1L,Beverages,20,0.0,Sunny,0,0,93,93,69,1.0,1,630
2022-09-23,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,2,2,46,3.0,0,0
2023-10-22,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Sunny,1,0,136,136,193,1.0,0,0
2024-02-08,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,0.0,Foggy,0,0,22,22,144,1.0,0,0
2022-02-11,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,,0,0,39,39,251,1.0,0,0
2023-02-03,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,35,35,249,2.0,0,0
2024-01-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,0.0,Sunny,0,0,57,57,96,1.0,0,0
2023-04-03,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,39,39,190,2.0,0,0
2022-09-24,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BANANA_DOZ,Fruits,50,0.0,Cloudy,1,0,50,50,262,1.0,0,0
2023-04-10,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,74,74,504,1.0,0,0
2023-02-04,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,WATER_1L,Beverages,20,10.0,Sunny,1,0,116,116,245,1.0,0,0
2022-06-23,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BANANA_DOZ,Fruits,50,0.0,Cloudy,0,0,36,36,281,2.0,0,0
2023-08-26,DS_MUM_01,Mumbai,Andheri,Residential,High,BUTTER_100G,Dairy,55,0.0,Rainy,1,0,31,31,34,1.0,1,212
2022-01-11,DS_MUM_01,Mumbai,Andheri,Residential,,TOMATO_500G,Vegetables,30,0.0,Foggy,0,0,109,109,473,1.0,0,0
2022-10-02,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,10.0,Sunny,1,1,131,131,95,2.0,1,737
2023-09-03,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BANANA_DOZ,Fruits,50,5.0,Sunny,1,0,72,72,116,1.0,0,0
2022-07-05,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,0.0,Rainy,0,0,57,57,310,1.0,0,0
2022-08-18,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BUTTER_100G,Dairy,55,0.0,Cloudy,0,0,22,22,194,1.0,0,0
2022-03-22,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,16,16,31,2.0,1,98
2023-01-21,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,10.0,Sunny,1,0,47,47,421,2.0,0,0
2023-10-12,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Sunny,0,0,58,58,304,2.0,0,0
2023-03-17,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,Sunny,0,0,55,55,137,1.0,0,0
2023-04-25,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,0.0,Sunny,0,0,59,59,26,1.0,1,420
2022-09-03,DS_MUM_01,Mumbai,Andheri,Residential,High,CHIPS_LAYS,Snacks,20,0.0,Rainy,1,0,61,61,233,2.0,0,0
2023-04-21,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,COKE_2L,Beverages,95,0.0,Sunny,0,0,30,30,228,2.0,0,0
2022-06-01,DS_BLR_01,Bengaluru,Koramangala,Commercial,,WATER_1L,Beverages,20,0.0,,0,0,95,95,784,2.0,0,0
2023-01-27,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BANANA_DOZ,Fruits,50,0.0,Sunny,0,0,56,56,207,1.0,0,0
2022-09-08,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,Rainy,0,0,43,43,214,1.0,0,0
2023-05-13,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Hot,1,0,122,122,124,3.0,1,413
2023-10-14,DS_PUN_01,Pune,Koregaon,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,1,0,28,28,26,3.0,0,0
2022-08-28,DS_MUM_01,Mumbai,Andheri,Residential,High,RICE_1KG,Staples,60,0.0,Cloudy,1,0,48,48,141,2.0,0,0
2023-12-11,DS_PUN_01,Pune,Koregaon,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,35,35,141,2.0,0,0
2022-08-10,DS_MUM_01,Mumbai,Andheri,Residential,High,COKE_2L,Beverages,95,0.0,,0,0,27,27,38,3.0,0,0
2023-02-17,DS_MUM_01,Mumbai,Andheri,Residential,High,SOAP_BAR,PersonalCare,35,0.0,Sunny,0,0,24,24,168,2.0,0,0
2024-01-27,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Sunny,1,0,42,42,243,2.0,0,0
2022-01-23,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Cloudy,1,0,48,48,197,2.0,0,0
2023-12-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CHIPS_LAYS,Snacks,20,0.0,Foggy,0,0,21,21,341,2.0,0,0
2022-02-02,DS_PUN_01,Pune,Koregaon,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Foggy,0,0,53,53,25,2.0,0,0
2022-03-07,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,0.0,Hot,0,0,24,24,83,3.0,0,0
2023-05-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,0.0,Sunny,0,0,78,78,294,2.0,0,0
2023-11-11,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BREAD_WH,Bakery,45,10.0,Sunny,1,0,131,131,264,1.0,0,0
2022-09-18,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,10.0,Sunny,1,0,28,28,120,2.0,0,0
2023-11-11,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BANANA_DOZ,Fruits,50,0.0,Sunny,1,0,77,77,177,1.0,0,0
2023-04-05,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,59,59,322,1.0,0,0
2022-08-02,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Rainy,0,0,22,22,46,3.0,0,0
2023-09-06,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Cloudy,0,0,66,66,66,1.0,1,420
2023-07-30,DS_PUN_01,Pune,Koregaon,Commercial,High,SOAP_BAR,PersonalCare,35,5.0,Cloudy,1,0,27,27,124,2.0,0,0
2023-05-04,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,49,49,431,1.0,0,0
2024-01-01,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,0.0,Foggy,0,0,7,7,50,3.0,0,0
2023-05-31,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Hot,0,0,32,32,85,2.0,1,306
2023-01-12,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Sunny,0,0,32,32,235,1.0,0,0
2022-10-20,DS_PUN_01,Pune,Koregaon,Commercial,High,MILK_500ML,Dairy,28,0.0,Partly Cloudy,0,0,75,75,469,1.0,0,0
2022-03-27,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,5.0,Hot,1,0,56,56,167,2.0,0,0
2022-01-06,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DIAPERS_SM,BabyCare,350,0.0,Sunny,0,0,7,7,32,3.0,1,49
2022-07-27,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,14,14,193,3.0,0,0
2023-04-07,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,15.0,Sunny,0,1,78,78,416,1.0,0,0
2023-08-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Rainy,0,0,14,14,57,3.0,1,126
2023-08-14,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,0.0,Rainy,0,0,14,14,67,4.0,0,0
2023-11-21,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ATTA_5KG,Staples,220,0.0,Sunny,0,0,23,23,110,3.0,1,273
2023-04-25,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,TOMATO_500G,Vegetables,30,,Hot,0,0,77,77,104,1.0,0,0
2022-12-20,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Sunny,0,0,111,111,124,1.0,0,0
2024-01-14,DS_PUN_02,Pune,Hadapsar,Residential,Medium,EGGS_12PK,Dairy,72,10.0,Sunny,1,0,88,88,127,1.0,0,0
2023-12-20,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CURD_400G,Dairy,42,0.0,Cloudy,0,0,29,29,61,1.0,0,0
2022-11-14,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BUTTER_100G,Dairy,55,0.0,Partly Cloudy,0,0,28,28,41,2.0,1,159
2024-02-19,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,66,66,162,2.0,0,0
2022-07-13,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CURD_400G,Dairy,42,0.0,Rainy,0,0,47,47,236,1.0,0,0
2022-01-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,59,59,63,1.0,1,560
2023-10-31,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,0.0,Cloudy,0,0,116,116,217,1.0,0,0
2023-03-25,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Hot,1,0,33,33,146,3.0,0,0
2022-12-04,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CURD_400G,Dairy,42,0.0,Sunny,1,0,67,67,289,1.0,0,0
2022-01-18,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,PANEER_200G,Dairy,85,0.0,Sunny,0,0,34,34,212,1.0,0,0
2022-11-01,DS_PUN_01,Pune,Koregaon,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,25,25,167,3.0,0,0
2024-02-13,DS_PUN_01,Pune,Koregaon,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Cloudy,0,0,61,61,378,1.0,0,0
2022-03-10,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,EGGS_12PK,Dairy,72,0.0,Sunny,0,0,39,39,313,1.0,0,0
2022-01-26,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,WATER_1L,Beverages,20,15.0,Foggy,0,1,109,109,95,1.0,1,945
2023-09-18,DS_MUM_01,Mumbai,Andheri,Residential,High,WATER_1L,Beverages,20,0.0,Cloudy,0,0,83,83,226,1.0,0,0
2022-10-12,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SOAP_BAR,PersonalCare,35,0.0,Cloudy,0,0,45,45,134,2.0,0,0
2023-03-13,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,60,60,289,2.0,0,0
2023-11-27,DS_BLR_01,Bengaluru,Koramangala,Commercial,,CHIPS_LAYS,Snacks,20,10.0,Partly Cloudy,0,1,70,70,438,2.0,0,0
2024-03-04,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,38,38,123,2.0,0,0
2024-01-03,DS_PUN_01,Pune,Koregaon,Commercial,High,ATTA_5KG,Staples,220,0.0,Cloudy,0,0,25,25,85,2.0,0,0
2022-08-07,DS_PUN_01,Pune,Koregaon,Commercial,High,SOAP_BAR,PersonalCare,35,5.0,Cloudy,1,0,38,38,151,2.0,0,0
2022-06-14,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,0.0,Rainy,0,0,42,42,153,2.0,0,0
2022-11-23,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,24,24,26,4.0,0,0
2023-01-24,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DIAPERS_SM,BabyCare,350,0.0,Sunny,0,0,12,12,72,3.0,0,0
2022-08-01,DS_PUN_02,Pune,Hadapsar,Residential,Medium,TOMATO_500G,Vegetables,30,0.0,Sunny,0,0,46,46,954,1.0,0,0
2023-08-05,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SHAMPOO_SM,PersonalCare,99,10.0,Cloudy,1,0,38,38,130,3.0,0,0
2022-08-21,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,COKE_2L,Beverages,95,0.0,Rainy,1,0,27,27,166,2.0,0,0
26/09/2022,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Rainy,0,0,10,10,165,,0,0
2024-02-24,DS_MUM_01,Mumbai,Andheri,Residential,High,COKE_2L,Beverages,95,5.0,Sunny,1,0,25,25,20,2.0,0,0
2022-02-27,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,5.0,Sunny,1,0,118,118,416,1.0,0,0
2023-09-23,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,5.0,Rainy,1,0,23,23,302,2.0,0,0
22/06/2023,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Cloudy,0,0,68,68,342,2.0,0,0
2023-06-20,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,DETERGENT_1KG,Household,110,0.0,Cloudy,0,0,18,18,87,3.0,0,0
2023-04-16,DS_MUM_01,Mumbai,Andheri,Residential,High,WATER_1L,Beverages,20,5.0,Sunny,1,0,115,115,372,2.0,0,0
17/11/2022,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,75,75,181,1.0,0,0
2022-04-14,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,10.0,Hot,0,1,62,62,350,2.0,0,0
2023-03-30,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SOAP_BAR,PersonalCare,35,0.0,Hot,0,0,16,16,71,2.0,0,0
2022-07-13,DS_PUN_01,Pune,Koregaon,Commercial,High,DIAPERS_SM,BabyCare,350,0.0,Rainy,0,0,8,8,34,3.0,0,0
2023-06-21,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,,Cloudy,0,0,21,21,209,2.0,0,0
2022-07-03,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ONION_1KG,Vegetables,40,0.0,Rainy,1,0,142,142,220,2.0,1,727
2022-03-05,DS_PUN_02,Pune,Hadapsar,Residential,Medium,ONION_1KG,Vegetables,40,0.0,Hot,1,0,72,72,159,1.0,0,0
2022-10-17,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,36,36,455,2.0,0,0
2023-10-14,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,ATTA_5KG,Staples,220,0.0,Cloudy,1,0,54,54,257,2.0,0,0
2022-03-02,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,55,55,469,2.0,0,0
2023-02-02,DS_MUM_01,Mumbai,Andheri,Residential,High,WATER_1L,Beverages,20,0.0,Sunny,0,0,76,76,634,1.0,0,0
2023-11-10,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CHIPS_LAYS,Snacks,20,0.0,Cloudy,0,0,39,39,323,3.0,0,0
2022-05-26,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,50,50,144,2.0,0,0
2022-12-14,DS_PUN_02,Pune,Hadapsar,Residential,Medium,WATER_1L,Beverages,20,0.0,Sunny,0,0,44,44,96,1.0,1,630
2023-05-17,DS_PUN_01,Pune,Koregaon,Commercial,High,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,46,46,348,1.0,0,0
2024-03-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,0.0,Sunny,0,0,13,13,164,1.0,0,0
2022-11-10,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,0.0,Sunny,0,0,100,100,409,1.0,0,0
2022-06-08,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Cloudy,0,0,135,135,414,1.0,0,0
2022-07-04,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BREAD_WH,Bakery,45,0.0,Rainy,0,0,66,66,488,1.0,0,0
2023-04-11,DS_PUN_01,Pune,Koregaon,Commercial,High,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,20,20,27,3.0,0,0
2023-03-30,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BREAD_WH,Bakery,45,0.0,Hot,0,0,72,72,312,1.0,0,0
2022-05-23,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BISCUIT_PK,Snacks,30,,Sunny,0,0,63,63,161,2.0,0,0
2023-10-10,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,PANEER_200G,Dairy,85,0.0,Cloudy,0,0,28,28,158,1.0,0,0
2023-12-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,SOAP_BAR,PersonalCare,35,0.0,Sunny,1,0,18,18,81,2.0,0,0
2022-02-17,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,0.0,Sunny,0,0,65,65,322,1.0,0,0
2023-11-09,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,COKE_2L,Beverages,95,0.0,Sunny,0,0,42,42,209,2.0,0,0
2022-07-22,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,,0,0,10,10,85,1.0,0,0
2023-02-13,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,0,0,32,32,42,3.0,0,0
2023-10-12,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,0.0,Cloudy,0,0,58,58,144,2.0,0,0
06/05/2023,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MAGGI_NOOD,Packaged,14,10.0,Sunny,1,0,54,54,56,2.0,0,0
2023-10-15,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MILK_500ML,Dairy,28,10.0,Sunny,1,0,77,77,224,1.0,0,0
2023-05-05,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,0.0,Sunny,0,0,39,39,337,1.0,0,0
11/03/2022,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,TOMATO_500G,Vegetables,30,,Sunny,0,0,61,61,299,1.0,0,0
2022-11-02,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,0.0,Sunny,0,0,36,36,610,2.0,0,0
2022-04-15,DS_MUM_01,Mumbai,Andheri,Residential,High,TOMATO_500G,Vegetables,30,10.0,Sunny,0,1,103,103,358,1.0,0,0
2022-03-09,DS_PUN_02,Pune,Hadapsar,Residential,Medium,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,11,11,54,3.0,0,0
2023-10-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,RICE_1KG,Staples,60,0.0,Cloudy,1,0,65,65,157,2.0,0,0
2023-03-06,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,13,13,70,3.0,0,0
2022-04-14,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,MILK_500ML,Dairy,28,15.0,Cloudy,0,1,100,100,582,,0,0
21/03/2024,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,SHAMPOO_SM,PersonalCare,99,0.0,Sunny,0,0,34,34,55,3.0,1,147
2022-04-04,DS_PUN_02,Pune,Hadapsar,Residential,Medium,MAGGI_NOOD,Packaged,14,,Sunny,0,0,46,46,64,2.0,0,0
2023-09-25,DS_PUN_02,Pune,Hadapsar,Residential,Medium,TOMATO_500G,Vegetables,30,0.0,Sunny,0,0,110,110,397,1.0,0,0
2022-12-02,DS_MUM_01,Mumbai,Andheri,Residential,High,SHAMPOO_SM,PersonalCare,99,0.0,Foggy,0,0,9,9,97,3.0,0,0
2022-10-29,DS_MUM_01,Mumbai,Andheri,Residential,High,MAGGI_NOOD,Packaged,14,5.0,Partly Cloudy,1,0,61,61,447,2.0,0,0
2022-10-08,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,EGGS_12PK,Dairy,72,5.0,Sunny,1,0,81,81,544,1.0,0,0
2022-11-16,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Partly Cloudy,0,0,26,26,14,1.0,1,159
25/09/2022,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BUTTER_100G,Dairy,55,0.0,Rainy,1,0,32,32,59,1.0,0,0
2022-06-20,DS_PUN_01,Pune,Koregaon,Commercial,High,MAGGI_NOOD,Packaged,14,,Cloudy,0,0,59,59,152,2.0,0,0
2023-02-05,DS_MUM_01,Mumbai,Andheri,Residential,High,SOAP_BAR,PersonalCare,35,5.0,Cloudy,1,0,19,19,45,2.0,0,0
2022-01-25,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Foggy,0,0,25,25,112,1.0,0,0
2023-02-21,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ONION_1KG,Vegetables,40,0.0,Foggy,0,0,59,59,28,1.0,1,385
2022-11-22,DS_PUN_01,Pune,Koregaon,Commercial,High,PANEER_200G,Dairy,85,0.0,Partly Cloudy,0,0,33,33,19,1.0,0,0
2022-10-08,DS_MUM_01,Mumbai,Andheri,Residential,High,EGGS_12PK,Dairy,72,5.0,Cloudy,1,0,78,78,601,1.0,0,0
2022-07-09,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BISCUIT_PK,Snacks,30,10.0,Cloudy,1,0,38,38,227,2.0,0,0
2022-08-27,DS_PUN_01,Pune,Koregaon,Commercial,High,BREAD_WH,Bakery,45,5.0,Cloudy,1,0,74,74,378,1.0,0,0
2024-01-27,DS_PUN_02,Pune,Hadapsar,Residential,Medium,PANEER_200G,Dairy,85,5.0,Sunny,1,0,62,62,63,1.0,1,330
2023-08-06,DS_MUM_01,Mumbai,Andheri,Residential,High,CHIPS_LAYS,Snacks,20,0.0,Rainy,1,0,45,45,157,2.0,0,0
2022-12-31,DS_PUN_01,Pune,Koregaon,Commercial,High,BUTTER_100G,Dairy,55,0.0,Sunny,1,0,15,15,108,2.0,0,0
2023-06-07,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,ATTA_5KG,Staples,220,0.0,Sunny,0,0,22,22,184,2.0,0,0
2022-08-30,DS_MUM_01,Mumbai,Andheri,Residential,High,BISCUIT_PK,Snacks,30,0.0,Sunny,0,0,40,40,337,3.0,0,0
2023-05-10,DS_PUN_02,Pune,Hadapsar,Residential,Medium,CHIPS_LAYS,Snacks,20,0.0,Sunny,0,0,50,50,388,2.0,0,0
2022-12-17,DS_PUN_02,Pune,Hadapsar,Residential,Medium,SHAMPOO_SM,PersonalCare,99,0.0,Cloudy,1,0,26,26,46,3.0,1,141
2022-10-13,DS_PUN_02,Pune,Hadapsar,Residential,Medium,COKE_2L,Beverages,95,0.0,Sunny,0,0,38,38,148,2.0,0,0
2023-09-29,DS_BLR_01,Bengaluru,Koramangala,Commercial,,CURD_400G,Dairy,42,0.0,Rainy,0,0,19,19,226,1.0,0,0
2023-07-17,DS_PUN_01,Pune,Koregaon,Commercial,High,DIAPERS_SM,BabyCare,350,0.0,Sunny,0,0,15,15,78,3.0,0,0
2022-12-27,DS_MUM_01,Mumbai,Andheri,Residential,High,MILK_500ML,Dairy,28,0.0,Cloudy,0,0,107,107,212,1.0,0,0
2022-03-02,DS_PUN_01,Pune,Koregaon,Commercial,High,CURD_400G,Dairy,42,0.0,Hot,0,0,28,28,26,2.0,1,220
2023-07-10,DS_MUM_01,Mumbai,Andheri,Residential,High,BREAD_WH,Bakery,45,0.0,Rainy,0,0,78,78,578,1.0,0,0
2022-01-25,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,DETERGENT_1KG,Household,110,0.0,Sunny,0,0,25,25,91,3.0,0,0
2022-07-12,DS_MUM_01,Mumbai,Andheri,Residential,High,CURD_400G,Dairy,42,0.0,Cloudy,0,0,49,49,46,1.0,1,283
2022-08-08,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Rainy,0,0,26,26,138,2.0,0,0
2023-03-25,DS_MUM_01,Mumbai,Andheri,Residential,High,RICE_1KG,Staples,60,10.0,Sunny,1,0,63,63,264,2.0,0,0
2022-10-24,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,BREAD_WH,Bakery,45,15.0,Sunny,0,1,98,98,325,2.0,0,0
11/10/2023,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,MAGGI_NOOD,Packaged,14,0.0,Cloudy,0,0,49,49,122,2.0,0,0
2022-11-27,DS_PUN_01,Pune,Koregaon,Commercial,High,BISCUIT_PK,Snacks,30,0.0,Sunny,1,0,67,67,241,2.0,0,0
2024-02-09,DS_BLR_01,Bengaluru,Koramangala,Commercial,High,BANANA_DOZ,Fruits,50,0.0,Foggy,0,0,40,40,236,1.0,0,0
2023-03-24,DS_PUN_02,Pune,Hadapsar,Residential,Medium,RICE_1KG,Staples,60,0.0,Sunny,0,0,48,48,237,2.0,0,0
2023-03-11,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,CHIPS_LAYS,Snacks,20,0.0,Sunny,1,0,63,63,245,2.0,0,0
2022-06-26,DS_MUM_02,Mumbai,Dharavi,Mixed,Low,PANEER_200G,Dairy,85,5.0,Rainy,1,0,40,40,115,1.0,0,0
28/11/2022,DS_PUN_02,Pune,Hadapsar,Residential,Medium,BANANA_DOZ,Fruits,50,0.0,Partly Cloudy,0,0,66,66,251,1.0,0,0
